author_id;author_name;coauthors;publication_title;abstract;venue
6c63182020ba486d18299816;Michael Siegel;Stephane Bressan,Cheng Hian Goh,Kofi Fynn,Marta Jessica Jakobisiak,Karim Hussein,Henry B. Kon,Thomas Lee,Stuart E. Madnick,Tito Pena,Jessica Qu,Annie W. Shum,Michael Siegel;The COntext INterchange Mediator Prototype;;SIGMOD Conference
6c63182020ba486d18299816;Michael Siegel;Stephane Bressan,Cheng Hian Goh,Thomas Lee,Stuart E. Madnick,Michael Siegel;A Procedure for Mediation of Queries to Sources in Disparate Contexts;;ILPS
7370687bcb8d89485ff99121;Michael Siegel;Amir Pnueli,Michael Siegel,Eli Singerman;Translation Validation;;TACAS
6c63182020ba486d18299816;Michael Siegel;Aykut Firat,Stuart E. Madnick,Michael Siegel;The Camaleon Web Wrapper Engine;;TES
6c63182020ba486d18299816;Michael Siegel;Hongwei Zhu,Stuart E. Madnick,Michael Siegel;Effective Data Integration in the Presence of Temporal Semantic Conflicts;;TIME
6c63182020ba486d18299816;Michael Siegel;Michael Siegel,Stuart E. Madnick;A Metadata Approach to Resolving Semantic Conflicts;;VLDB
6c63182020ba486d18299816;Michael Siegel;Stuart E. Madnick,Michael Siegel;The COntext INterchange (COIN) Project: Data Extraction and Interpretation from Semi-Structured Web Sources;;QL
6c63182020ba486d18299816;Michael Siegel;Mark Hansen,Stuart E. Madnick,Michael Siegel;Process Aggregation Using Web Services;;WES
6f6ff77ce6170a8c93c0e0df;Michael Siegel;Erich Mikk,Yassine Lakhnech,Michael Siegel,Gerard J. Holzmann;Implementing Statecharts in PROMELA/SPIN;;WIFT
6f6ff77ce6170a8c93c0e0df;Michael Siegel;Yassine Lakhnech,Michael Siegel;Deductive verification of stabilizing systems;;WSS
6c63182020ba486d18299816;Michael Siegel;Stephane Bressan,Cheng Hian Goh,Natalia Levina,Stuart E. Madnick,Ahmed Shah,Michael Siegel;Context Knowledge Representation and Reasoning in the Context Interchange System;;Appl. Intell.
6c63182020ba486d18299816;Michael Siegel;Stuart E. Madnick,Michael Siegel,Y. Richard Wang;The Composite Information System Laboratory (CISL) Project at MIT;;IEEE Data Eng. Bull.
7370687bcb8d89485ff99121;Michael Siegel;Amir Pnueli,Yoav Rodeh,Ofer Strichman,Michael Siegel;Erratum ('The small model property: how small can it be?' Volume 178, Number 1 [2002], pages 279-293);;Inf. Comput.
7370687bcb8d89485ff99121;Michael Siegel;Amir Pnueli,Yoav Rodeh,Ofer Strichman,Michael Siegel;The Small Model Property: How Small Can It Be?;;Inf. Comput.
6c63182020ba486d18299816;Michael Siegel;J. L. Lee,Stuart E. Madnick,Michael Siegel;Conceptualizing Semantic Interoperability: A Perspective From the Knowledge Level;;Int. J. Cooperative Inf. Syst.
6c63182020ba486d18299816;Michael Siegel;Michael Siegel,Stuart E. Madnick,Edward Sciore;Context interchange in a client-server architecture;;Journal of Systems and Software
6c63182020ba486d18299816;Michael Siegel;Stuart E. Madnick,Michael Siegel;Seizing the Opportunity: Exploiting Web Aggregation;;MIS Quarterly Executive
37cc2c8b44700fe230ff5efc;Michael Siegel;Michael Siegel;A Study of Singularity Formation in the Kelvin-Helmholtz Instability with Surface Tension;;SIAM Journal of Applied Mathematics
b2dede0bac4dac21074f0d0e;Michael Siegel;Darren Crowdy,Michael Siegel;Exact Solutions for the Evolution of a Bubble in Stokes Flow: A Cauchy Transform Approach;;SIAM Journal of Applied Mathematics
6c63182020ba486d18299816;Michael Siegel;Michael Siegel,Stuart E. Madnick;Context Interchange: Sharing the Meaning of Data;;SIGMOD Record
7370687bcb8d89485ff99121;Michael Siegel;Amir Pnueli,Ofer Strichman,Michael Siegel;The Code Validation Tool CVT: Automatic Verification of a Compilation Process;;STTT
6c63182020ba486d18299816;Michael Siegel;Edward Sciore,Michael Siegel,Arnon Rosenthal;Using Semantic Values to Falilitate Interoperability Among Heterogeneous Information Systems;;ACM Trans. Database Syst.
6c63182020ba486d18299816;Michael Siegel;Michael Siegel,Edward Sciore,Sharon C. Salveter;A Method for Automatic Rule Derivation to Support Semantic Query Optimization;;ACM Trans. Database Syst.
6c63182020ba486d18299816;Michael Siegel;Cheng Hian Goh,Stephane Bressan,Stuart E. Madnick,Michael Siegel;Context Interchange: New Features and Formalisms for the Intelligent Integration of Information;;ACM Trans. Inf. Syst.
eb4fb471693bc1c7f61423e0;Michael Siegel;Michael Siegel,Adriana Maggiore,Christian Pichler;Untwist your brain: efficient debugging and diagnosis of complex assertions;;DAC
37cc2c8b44700fe230ff5efc;Michael Siegel;Gregory Baker,Michael Siegel,Saleh Tanveer;A WELL-POSED NUMERICAL METHOD TO TRACK ISOLATED CONFORMAL MAP SINGULARITIES IN HELE-SHAW FLOW;;null
6c63182020ba486d18299816;Michael Siegel;Mark Hansen,Stuart E. Madnick,Michael Siegel;Data Integration Using Web Services;;Proceedings of the VLDB 2002 Workshop EEXTT and CAiSE 2002 Workshop DTWeb on Efficiency and Effectiveness of XML Tools and Techniques and Data Integration over the Web-Revised Papers
a9d108bcffb43d7d173a96b6;Daniel Massey;Xiaoliang Zhao,Daniel Massey,Shyhtsun Felix Wu,Mohit Lad,Dan Pei,Lan Wang,Lixia Zhang;Understanding BGP Behavior through a Study of DoD Prefixes;;DISCEX (1)
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Lan Wang,Daniel Massey,Shyhtsun Felix Wu,Lixia Zhang;A Study of Packet Delivery Performance during Routing Convergence;;DSN
a9d108bcffb43d7d173a96b6;Daniel Massey;Lan Wang,Daniel Massey,Keyur Patel,Lixia Zhang;FRTR: A Scalable Mechanism for Global Routing Table Consistency;;DSN
a9d108bcffb43d7d173a96b6;Daniel Massey;Xiaoliang Zhao,Dan Pei,Lan Wang,Daniel Massey,Allison Mankin,Shyhtsun Felix Wu,Lixia Zhang;Detection of Invalid Routing Announcement in the Internet;;DSN
a9d108bcffb43d7d173a96b6;Daniel Massey;Vasileios Pappas,Daniel Massey,Lixia Zhang;Enhancing DNS Resilience against Denial of Service Attacks;;DSN
a9d108bcffb43d7d173a96b6;Daniel Massey;Soon Tee Teoh,Kwan-Liu Ma,Shyhtsun Felix Wu,Daniel Massey,Xiaoliang Zhao,Dan Pei,Lan Wang,Lixia Zhang,Randy Bush;Visual-Based Anomaly Detection for BGP Origin AS Change (OASC) Events;;DSOM
a9d108bcffb43d7d173a96b6;Daniel Massey;Indrajit Ray,Eunjong Kim,Ross M. McConnell,Daniel Massey;Reliably, Securely and Efficiently Distributing Electronic Content Using Multicasting;;EC-Web
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Xiaoliang Zhao,Daniel Massey,Lixia Zhang;A Study of BGP Path Vector Route Looping Behavior;;ICDCS
a9d108bcffb43d7d173a96b6;Daniel Massey;Lan Wang,Xiaoliang Zhao,Dan Pei,Randy Bush,Daniel Massey,Allison Mankin,Shyhtsun Felix Wu,Lixia Zhang;Protecting BGP Routes to Top Level DNS Servers;;ICDCS
a9d108bcffb43d7d173a96b6;Daniel Massey;Beichuan Zhang,Dan Pei,Daniel Massey,Lixia Zhang;Timer Interaction in Route Flap Damping;;ICDCS
a9d108bcffb43d7d173a96b6;Daniel Massey;Daniel Massey,Bill Fenner;Fault Detection in Routing Protocols;;ICNP
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Ricardo V. Oliveira,Daniel Massey,Lixia Zhang;Inferring the Origin of Routing Changes using Link Weights;;ICNP
a9d108bcffb43d7d173a96b6;Daniel Massey;Eunjong Kim,Daniel Massey,Indrajit Ray;Global Internet Routing Forensics: Validation of BGP Paths Using ICMP Traceback;;IFIP Int. Conf. Digital Forensics
a9d108bcffb43d7d173a96b6;Daniel Massey;Lan Wang,Xiaoliang Zhao,Dan Pei,Randy Bush,Daniel Massey,Allison Mankin,Shyhtsun Felix Wu,Lixia Zhang;Observation and analysis of BGP behavior under stress;;Internet Measurement Workshop
a9d108bcffb43d7d173a96b6;Daniel Massey;Eric Osterweil,Michael Ryan,Daniel Massey,Lixia Zhang;Quantifying the operational status of the DNSSEC deployment;;Internet Measurement Comference
a9d108bcffb43d7d173a96b6;Daniel Massey;Xiaoliang Zhao,Dan Pei,Lan Wang,Daniel Massey,Allison Mankin,Shyhtsun Felix Wu,Lixia Zhang;An analysis of BGP multiple origin AS (MOAS) conflicts;;Internet Measurement Workshop
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Xiaoliang Zhao,Lan Wang,Daniel Massey,Allison Mankin,Shyhtsun Felix Wu,Lixia Zhang;Improving BGP Convergence Through Consistency Assertions;;INFOCOM
a9d108bcffb43d7d173a96b6;Daniel Massey;Vasileios Pappas,Daniel Massey,Andreas Terzis,Lixia Zhang;A Comparative Study of the DNS Design with DHT-Based Alternatives;;INFOCOM
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Xiaoliang Zhao,Beichuan Zhang,Daniel Massey,Lixia Zhang;Analysis of BGP Update Surge during Slammer Worm Attack;;IWDC
a9d108bcffb43d7d173a96b6;Daniel Massey;Ke Zhang,Amy Yen,Xiaoliang Zhao,Daniel Massey,Shyhtsun Felix Wu,Lixia Zhang;On Detection of Anomalous Routing Dynamics in BGP;;NETWORKING
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Akash Nanavati,Daniel Massey,Lixia Zhang;An Algorithmic Approach to Identifying Link Failures;;PRDC
a9d108bcffb43d7d173a96b6;Daniel Massey;Vasileios Pappas,Zhiguo Xu,Songwu Lu,Daniel Massey,Andreas Terzis,Lixia Zhang;Impact of configuration errors on DNS robustness;;SIGCOMM
a9d108bcffb43d7d173a96b6;Daniel Massey;Eunjong Kim,Ashish Gupta,Batsukh Tsendjav,Daniel Massey;Resolving islands of security problem for DNSSEC;;IWCMC
a9d108bcffb43d7d173a96b6;Daniel Massey;Beichuan Zhang,Vamsi Kambhampati,Mohit Lad,Daniel Massey,Lixia Zhang;Identifying BGP routing table transfers;;MineNet
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Lixia Zhang,Daniel Massey;Link-Rank: a graphical tool for capturing BGP routing dynamics;;NOMS (1)
a9d108bcffb43d7d173a96b6;Daniel Massey;Beichuan Zhang,Raymond A. Liu,Daniel Massey,Lixia Zhang;Collecting the internet AS-level topology;;Computer Communication Review
a9d108bcffb43d7d173a96b6;Daniel Massey;Sudhir Aggarwal,Sanjoy Paul,Daniel Massey,Daniela Caldararu;A flexible multicast routing protocol for group communication;;Computer Networks
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Matt Azuma,Daniel Massey,Lixia Zhang;BGP-RCN: improving BGP convergence through root cause notification;;Computer Networks
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Beichuan Zhang,Daniel Massey,Lixia Zhang;An analysis of convergence delay in path vector routing protocols;;Computer Networks
a9d108bcffb43d7d173a96b6;Daniel Massey;Beichuan Zhang,Wenjie Wang,Sugih Jamin,Daniel Massey,Lixia Zhang;Universal IP multicast delivery;;Computer Networks
a9d108bcffb43d7d173a96b6;Daniel Massey;Lan Wang,Daniel Massey,Lixia Zhang;Persistent detection and recovery of state inconsistencies;;Computer Networks
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Daniel Massey,Adam Meyerson,Akash Nanavati,Lixia Zhang;Minimum failure explanations for path vector routing changes;;J. Comb. Optim.
a9d108bcffb43d7d173a96b6;Daniel Massey;Vasileios Pappas,Duane Wessels,Daniel Massey,Songwu Lu,Andreas Terzis,Lixia Zhang;Impact of configuration errors on DNS robustness;;IEEE Journal on Selected Areas in Communications
a9d108bcffb43d7d173a96b6;Daniel Massey;Dan Pei,Lixia Zhang,Daniel Massey;A framework for resilient Internet routing protocols;;IEEE Network
a9d108bcffb43d7d173a96b6;Daniel Massey;Xin Wang,Edward K. Blum,Douglas Stott Parker Jr,Daniel Massey;The Dance Party Problem and its Application to Collective Communication in Computer Networks;;Parallel Computing
a9d108bcffb43d7d173a96b6;Daniel Massey;Lan Wang,Xiaoliang Zhao,Dan Pei,Randy Bush,Daniel Massey,Lixia Zhang;Protecting BGP Routes to Top-Level DNS Servers;;IEEE Trans. Parallel Distrib. Syst.
a9d108bcffb43d7d173a96b6;Daniel Massey;Mohit Lad,Daniel Massey,Lixia Zhang;Visualizing Internet Routing Changes;;IEEE Trans. Vis. Comput. Graph.
78656f1e69cf1c3570ae3d1c;Daniel Massey;David Capps,Michael P. Lynch,Daniel Massey;A coherent moral relativism;;Synthese
a9d108bcffb43d7d173a96b6;Daniel Massey;Daniel Massey,Dorothy E. Denning;Guest Editors' Introduction: Securing the Domain Name System;;IEEE Security  Privacy
a9d108bcffb43d7d173a96b6;Daniel Massey;Eric Osterweil,Daniel Massey,Lixia Zhang;Deploying and Monitoring DNS Security (DNSSEC).;;null
a9d108bcffb43d7d173a96b6;Daniel Massey;Eric Osterweil,Daniel Massey,Lixia Zhang;Managing Trusted Keys in Internet-Scale Systems.;;null
a9d108bcffb43d7d173a96b6;Daniel Massey;Steve DiBenedetto,Daniel Massey,Christos Papadopoulos,Patrick J. Walsh;Analyzing the Aftermath of the McColo Shutdown.;;null
a9d108bcffb43d7d173a96b6;Daniel Massey;Beichuan Zhang,Raymond Liu,Daniel Massey,Lixia Zhang;Collecting the internet AS-level topology;;ACM SIGCOMM Computer Communication Review
66940875b32800e425018a31;Peter Phillips;Simon Lock,Jennifer Allanson,Peter Phillips;User-Driven Design of a Tangible Awareness Landscape;;Symposium on Designing Interactive Systems
ef9258051bbc6c79d7fcbdeb;Peter Phillips;Peter Phillips,John MacIntyre,Alfredo Moscardini;Exponential Cluster Smearing;;Artificial Intelligence and Applications
66940875b32800e425018a31;Peter Phillips;Alex Poole,Linden J. Ball,Peter Phillips;In Search of Salience: A Response-time and Eye-movement Analysis of Bookmark Recognition;;BCS HCI
ef9258051bbc6c79d7fcbdeb;Peter Phillips;John MacIntyre,Alfredo Moscardini,Peter Phillips;A New Technique for Improving the Classification Ability of a Neural Network;;IC-AI
91fa641def8c5687496bedcf;Peter Phillips;Ickjai Lee,Peter Phillips;Areal Aggregated Crime Reasoning through Density Tracing;;ICDM Workshops
91fa641def8c5687496bedcf;Peter Phillips;Peter Phillips,Ickjai Lee;Mining Positive Associations of Urban Criminal Activities Using Hierarchical Crime Hot Spots;;WISI
91fa641def8c5687496bedcf;Peter Phillips;Ickjai Lee,Reece Pershouse,Peter Phillips,Chris Christensen;What-if Emergency Management System: A Generalized Voronoi Diagram Approach;;PAISI
91fa641def8c5687496bedcf;Peter Phillips;Peter Phillips,Ickjai Lee;Criminal Cross Correlation Mining and Visualization;;PAISI
91fa641def8c5687496bedcf;Peter Phillips;Ickjai Lee,Peter Phillips;Urban Crime Analysis through Areal Categorized Multivariate Associations Mining;;Applied Artificial Intelligence
ef9258051bbc6c79d7fcbdeb;Peter Phillips;Peter Phillips,George Phillips;No Source Code? No Problem!;;ACM Queue
66940875b32800e425018a31;Peter Phillips;Dorothy Rachovides,James Walkerdine,Peter Phillips;The conductor interaction method;;TOMCCAP
66940875b32800e425018a31;Peter Phillips;James Walkerdine,Peter Phillips,Simon Lock;Architecting secure mobile P2P systems;;Proceedings of the 1st international workshop on Software architectures and mobility
66940875b32800e425018a31;Peter Phillips;Nuno Correia,Luis Romero,Jorge Santiago,Kalle Jegers,Mikael Wiberg,Eric Paulos,Robert Wechsler,Frieder Weiss,Duncan McCaffery,Joe Finney,Stefan Schmid,Andrew Scott,Simon Lock,Jennifer G. Sheridan,Adam T. Lindsay,Stewart Kember,Peter Phillips,Jen Allanson;Gaming, Fine Art, and Familiar Strangers;;IEEE Pervasive Computing
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Uzi Vishkin;Optimal Parallel Algorithms for Expression Tree Evaluation and List Ranking;;AWOC
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Michael T. Goodrich;Optimal Parallel Algorithms for Polygon and Point-Set Problems;;Symposium on Computational Geometry
9d68d53cc9154105a4af397a;R. Cole;S. Su,Jose A. B. Fortes,T. R. Kasad,M. Patil,Andrea M. Matsunaga,Mauricio O. Tsugawa,Violetta Cavalli-Sforza,Jaime G. Carbonell,Peter J. Jansen,W. Ward,R. Cole,Donald F. Towsley,Weifeng Chen,Annie I. Anton,Qingfeng He,C. McSweeney,L. deBrens,J. Ventura,P. Taveras,R. Connolly,C. Ortega,B. Pineres,O. Brooks,M. Herrera;A Prototype System for Transnational Information Sharing and Process Coordination;;DG.O
9d68d53cc9154105a4af397a;R. Cole;S. Su,Jose A. B. Fortes,T. R. Kasad,M. Patil,Andrea M. Matsunaga,Mauricio O. Tsugawa,Violetta Cavalli-Sforza,Jaime G. Carbonell,Peter J. Jansen,W. Ward,R. Cole,Donald F. Towsley,Weifeng Chen,Annie I. Anton,Qingfeng He,C. McSweeney,L. deBrens,J. Ventura,P. Taveras,R. Connolly,C. Ortega,B. Pineres,O. Brooks,M. Herrera;A Prototype System for Transnational Information Sharing and Process Coordination: System Demo;;DG.O
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Bruce M. Maggs,Ramesh K. Sitaraman;Routing on Butterfly Networks with Random Faults;;FOCS
2fc4852119ea43ddd88fed9a;R. Cole;Harald H. Richter,R. Cole,M. Fitzek,K. Luddecke,G. Neu,Gerhard Raupp,W. Woyke,D. Zasche,T. Zehetbauer;The Distributed Real-Time Control System of a Tokamak Fusion Device;;ICPP (3)
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Ofer Zajicek;The APRAM: Incorporating Asynchrony into the PRAM Model;;SPAA
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Ofer Zajicek;The Expected Advantage of Asynchrony;;SPAA
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole,Clare Foxcroft;An Experiment in Clock Synchronisation;;Comput. J.
7f09a950fb00e3e01e16accc;R. Cole;Bernard Chazelle,R. Cole,Franco P. Preparata,Chee-Keng Yap;New Upper Bounds for Neighbor Searching;;Information and Control
1f6fc1f538da2a60d2bb633d;R. Cole;Mikhail J. Atallah,Richard Cole,Michael T. Goodrich;Cascading Divide-and-Conquer: A Technique for Designing Parallel Algorithms;;SIAM J. Comput.
146203c8e0e003032663e2c1;R. Cole;Robert Cole;A Method for Interconnecting Heterogeneous Computer Networks;;Softw., Pract. Exper.
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole;Partitioning Point Sets in Arbitrary Dimension;;Theor. Comput. Sci.
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole;Optimally fast parallel algorithms for preprocessing and pattern matching in one and two dimensions;;Proceedings of the 1993 IEEE 34th Annual Foundations of Computer Science
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole;River Routing Every Which Way, But Loose;;Proceedings of the 25th Annual Symposium onFoundations of Computer Science, 1984
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole;Slowing Down Sorting Networks To Obtain Faster Sorting Algorithm;;Proceedings of the 25th Annual Symposium onFoundations of Computer Science, 1984
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole,A. Raghunathan;Online algorithms for finger searching;;Proceedings of the 31st Annual Symposium on Foundations of Computer Science
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole,R. Hariharan;Tighter bounds on the exact complexity of string matching;;Proceedings of the 33rd Annual Symposium on Foundations of Computer Science
9d68d53cc9154105a4af397a;R. Cole;B. Pellom,W. Ward,J. Hansen,R. Cole,K. Hacioglu,J. Zhang,X. Yu,S. Pradhan;University of Colorado dialog systems for travel and navigation;;Proceedings of the first international conference on Human language technology research
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole,Clare Foxcroft;An experiment on clock synchronisation;;The Computer Journal
1f6fc1f538da2a60d2bb633d;R. Cole;R. Cole;On the dynamic finger conjecture for splay trees;;Proceedings of the twenty-second annual ACM symposium on Theory of computing
1f6fc1f538da2a60d2bb633d;R. Cole;Richard Cole,Uzi Vishkin;On the detection of robust curves;;null
e624a056e93ff37ae8548b66;Thomas D. Taylor;Joseph J. Molitoris,Thomas D. Taylor;Advanced Simulation, Battle Managers, and Visualization;;Winter Simulation Conference
b8ef7bf796ffa90365d9ae0c;Thomas D. Taylor;Charles E. Trevathan,Thomas D. Taylor,Raymond G. Hartenstein,Ann. C. Merwarth,William N. Stewart;Development and Application of NASA's First Standard Spacecraft Computer;;Commun. ACM
287f1d03d22f5dd21e3b172c;Thomas D. Taylor;Hwar C. Ku,Thomas D. Taylor,Richard S. Hirsh;Pseudospectral methods for solution of the incompressible Navier-Stokes equations;;Computers and Fluids
287f1d03d22f5dd21e3b172c;Thomas D. Taylor;Hwar C. Ku,Richard S. Hirsh,Thomas D. Taylor;A Pseudospectral method for solution of the three-dimensional incompressible Navier-Stokes equations;;Journal of Computational Physics
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Venkatesh Raman;Path Balance Heuristic for Self-Adjusting Binary Search Trees;;FSTTCS
ee43794007d1ec351054b02f;R. Balasubramanian;R. Balasubramanian;Colorimetric modeling of binary color printers;;ICIP
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,S. V. Nagaraj;The Least Witness of a Composite Number;;ISW
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Venkatesh Raman,G. Srinivasaraghavan;Tight Bounds for Finding Degrees from the Adjacency Matrix;;LATIN
f94f2bd172d90abfb3cffa91;R. Balasubramanian;S. Nalin Pradeep,Mayur D. Jain,Raman Balasubramanian,Rama Bhargava;Local and Global Tree Graph Structures for Fingerprint Verification;;SPPRA
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Venkatesh Raman,G. Srinivasaraghavan;The Complexity of Finding Certain Trees in Tournaments;;WADS
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,K. Soundararajan;Maximal Sets of Integers with Distinct Divisors;;Electr. J. Comb.
f94f2bd172d90abfb3cffa91;R. Balasubramanian;R. Balasubramanian,Gaurav Bhatnagar;A new Contrast Based Image Fusion using Wavelet Packets;;CoRR
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,C. R. Subramanian;On Sampling Colorings of Bipartite Graphs;;Discrete Mathematics  Theoretical Computer Science
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Venkatesh Raman,V. Yegnanarayanan;On the pseudoachromatic number of join of graphs;;Int. J. Comput. Math.
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Michael R. Fellows,Venkatesh Raman;An Improved Fixed-Parameter Algorithm for Vertex Cover;;Inf. Process. Lett.
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,S. V. Nagaraj;Perfect Power Testing;;Inf. Process. Lett.
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Venkatesh Raman,G. Srinivasaragavan;Finding Scores in Tournaments;;J. Algorithms
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,Neal Koblitz;The Improbability That an Elliptic Curve Has Subexponential Discrete Log Problem under the Menezes - Okamoto - Vanstone Algorithm;;J. Cryptology
2f0654de8de0e62a1c014ce7;R. Balasubramanian;R. Balasubramanian,Michael P. Fitz;Soft-output detection of CPM signals in frequency flat, Rayleigh fading channels;;IEEE Journal on Selected Areas in Communications
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,S. V. Nagaraj;Density of Carmichael numbers with three prime factors;;Math. Comput.
322d4a96f8db007eac03ab6b;R. Balasubramanian;R. Murugan,R. Balasubramanian;Blended Learning - A Trend in e-Learning;;Lecture Notes in Computer Science
f94f2bd172d90abfb3cffa91;R. Balasubramanian;N. Sukavanam,R. Balasubramanian,Sanjeev Kumar;Error estimation in reconstruction of quadratic curves in 3D space;;International Journal of Computer Mathematics
3a5421104ecace56dbb3aa3e;R. Balasubramanian;R. Balasubramanian,S. Kanemitsu,K. Ramachandra;On ideal-function-like functions;;Journal of Computational and Applied Mathematics
e4a44504c4153879452b4b1f;R. Balasubramanian;S. P. Tobin,J. P. Tower,P. W. Norton,D. Chandler-Horowitz,P. M. Amirtharaj,V. C. Lopes,W. M. Duncan,A. J. Syllaios,C. K. Ard,N. C. Giles,R. Balasubramanian,A. B. Bollong,T. W. Steiner,M. L. W. Thewalt,D. K. Bowen,B. K. Tanner;A comparison of techniques for nondestructive composition measurements in CdZnTe substrates;;Journal of Electronic Materials
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu;Visualizing a computer mediated communication (CMC) process to facilitate knowledge management;;CHI Extended Abstracts
f596bf9c2ad1738178813014;Bin Zhu;Yantao Wang,Jia-guang Liu,Bin Zhu,Yifei Xing;Study on Agent-Based Parts Resource Application System for Commercial Design;;CSCWD
f596bf9c2ad1738178813014;Bin Zhu;Yantao Wang,Hua Ying,Bin Zhu;Research on Network-Based Collaborative Commodity Development;;CSCWD (Selected Papers)
0b014ecd37c0f2653aee19cc;Bin Zhu;Bin Zhu,H. D. Li;Image Completion from Low-Level Learning;;DICTA
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Marshall Ramsey,Hsinchun Chen,Roslin V. Hauck,Tobun D. Ng,Bruce R. Schatz;Create a Large-Scale Digital Library for Geo-Referenced Information;;ACM DL
1e98b182071e7b955aa8ee65;Bin Zhu;Xiaoming Wang,Bin Zhu,Shipeng Li;A Novel Privacy and Copyright Protection Enforced Peer-to-Peer Network;;DRMTICS
6325d149ebd152f66342608f;Bin Zhu;Bin Zhu,Tao Liu;Research on Emotional Vocabulary-Driven Personalized Music Retrieval;;Edutainment
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,G. Shankar,Yu Cai;Integrating Data Quality Data into Decision-Making Process: An Information Visualization Approach;;HCI (8)
1edbcb86b0d549211520ab9b;Bin Zhu;Mitchell D. Swanson,Bin Zhu,Ahmed H. Tewfik;Multiresolution Video Watermarking Using Perceptual Models and Scene Segmentation;;ICIP (2)
1edbcb86b0d549211520ab9b;Bin Zhu;Mitchell D. Swanson,Bin Zhu,Ahmed H. Tewfik;Data Hiding for Video-in-Video;;ICIP (2)
1edbcb86b0d549211520ab9b;Bin Zhu;Bin Zhu,Mitchell D. Swanson,Ahmed H. Tewfik;Image Coding by Folding;;ICIP (2)
1edbcb86b0d549211520ab9b;Bin Zhu;Bin Zhu,Ahmed H. Tewfik,M. A. Colestock,Omer Nezih Gerek,A. Enis Cetin;Image coding with wavelet representations, edge information and visual masking;;ICIP
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Marshall Ramsey,Hsinchun Chen,Roslin V. Hauck,Tobun D. Ng,Bruce R. Schatz;Support concept-based multimedia information retrieval: a knowledge management approach;;ICIS
1edbcb86b0d549211520ab9b;Bin Zhu;Mitchell D. Swanson,Bin Zhu,Ahmed H. Tewfik;Current State of the Art - Challenges and Future Directions for Audio Watermarking;;ICMCS, Vol. 1
6325d149ebd152f66342608f;Bin Zhu;Hexin Lv,Bin Zhu,Yongchuan Tang;Fuzzy Classifier with Probabilistic IF-THEN Rules;;IFSA (1)
6325d149ebd152f66342608f;Bin Zhu;Hexin Lv,Bin Zhu,Yongchuan Tang;Conditional Dempster-Shafer Theory for Uncertain Knowledge Updating;;IFSA (1)
ab601c751e417991b7141937;Bin Zhu;Ya-lin Mao,Guo-zhong Zhang,Bin Zhu,Ming Zhou;Chaotic Simulated Annealing Neural Network with Decaying Chaotic Noise and Its Application in Economic Load Dispatch of Power Systems;;IRI
535c3b9f4feac65278972e82;Bin Zhu;Iosif-Viorel Onut,Bin Zhu,Ali A. Ghorbani;SVision: A Network Host-Centered Anomaly Visualization Technique;;ISC
